external_id,ywp_id,ywp_year,Key1-2,ywp_name,actorID,bc_id,conflictID,conflictID2,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code,external_type_of_support 1,external_type_of_support 2,external_type_of_support 3,external_type_of_support 4,external_type_of_support 5,quien_que_aquien5,quien_que_aquien1,quien_que_aquien2,quien_que_aquien3,quien_que_aquien4,quien_ayudo_aquien,quien_conque1,quien_conque2,external_nameid,quien_conque3,quien_conque4,quien_conque5
2492,3720,1996,19961-54Government of India - NSCN - IM1056,NSCN - IM,1056,169,54,ene-54,India (Nagaland),286,Government of India - NSCN - IM,India,,750,0,1,Myanmar,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Myanmar ayudo a NSCN - IM con L,,,,Myanmar ayudo a NSCN - IM,Myanmar ayudo con L,,775,,,
2494,3737,2000,20001-54Government of India - NSCN - IM1056,NSCN - IM,1056,169,54,ene-54,India (Nagaland),286,Government of India - NSCN - IM,India,,750,0,1,China,0,0,0,0,1,0,0,0,0,0,0,Weapons,W,W,,,,,,China ayudo a NSCN - IM con W,,,,China ayudo a NSCN - IM,China ayudo con W,,710,,,
2498,5452,2005,20051-54Government of India - NSCN-K1066,NSCN-K,1066,169,54,ene-54,India (Nagaland),453,Government of India - NSCN-K,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a NSCN - K con Y,,,,UNLF ayudo a NSCN - K,UNLF ayudo con Y,,1158,,,
2499,7503,2006,20061-54Government of India - NSCN-K1066,NSCN-K,1066,169,54,ene-54,India (Nagaland),453,Government of India - NSCN-K,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a NSCN - K con W,KNU ayudo a NSCN - K con M,KNU ayudo a NSCN - K con T,,KNU ayudo a NSCN - K,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2500,7503,2006,20061-54Government of India - NSCN-K1066,NSCN-K,1066,169,54,ene-54,India (Nagaland),453,Government of India - NSCN-K,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a NSCN - K con W,KIO ayudo a NSCN - K con M,KIO ayudo a NSCN - K con T,,KIO ayudo a NSCN - K,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2501,7845,2007,20071-54Government of India - NSCN-K1066,NSCN-K,1066,169,54,ene-54,India (Nagaland),453,Government of India - NSCN-K,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a NSCN - K con W,KNU ayudo a NSCN - K con M,KNU ayudo a NSCN - K con T,,KNU ayudo a NSCN - K,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2502,7845,2007,20071-54Government of India - NSCN-K1066,NSCN-K,1066,169,54,ene-54,India (Nagaland),453,Government of India - NSCN-K,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a NSCN - K con W,KIO ayudo a NSCN - K con M,KIO ayudo a NSCN - K con T,,KIO ayudo a NSCN - K,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2517,5241,2004,20041-152Government of India - PLA750,Government of India,750,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,Myanmar,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,Myanmar ayudo a Government of India con Y,,,,Myanmar ayudo a Government of India,Myanmar ayudo con Y,,775,,,
2526,4181,1992,19921-152Government of India - PLA1157,PLA,1157,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,Bangladesh,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladesh ayudo a PLA con L,,,,Bangladesh ayudo a PLA,Bangladesh ayudo con L,,771,,,
2527,4181,1992,19921-152Government of India - PLA1157,PLA,1157,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,Pakistan,0,0,0,0,0,0,0,0,0,0,1,"Support exists, but is of unknown type",U,U,,,,,,Pakistan ayudo a PLA con U,,,,Pakistan ayudo a PLA,Pakistan ayudo con U,,770,,,
2528,4181,1992,19921-152Government of India - PLA1157,PLA,1157,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,ULFA,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,ULFA ayudo a PLA con Y,,,,ULFA ayudo a PLA,ULFA ayudo con Y,,1169,,,
2529,4181,1992,19921-152Government of India - PLA1157,PLA,1157,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,NSCN-IM,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NSCN-IM ayudo a PLA con Y,,,,NSCN-IM ayudo a PLA,NSCN-IM ayudo con Y,,1065,,,
2530,4188,1993,19931-152Government of India - PLA1157,PLA,1157,190,152,1-152,India (Manipur),325,Government of India - PLA,India,,750,0,1,Bangladesh,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladesh ayudo a PLA con L,,,,Bangladesh ayudo a PLA,Bangladesh ayudo con L,,771,,,
2537,8314,2008,20081-152Government of India - PREPAK750,Government of India,750,190,152,1-152,India (Manipur),766,Government of India - PREPAK,India,,750,0,1,Myanmar,0,0,0,0,0,0,0,0,1,0,0,Intelligence material,I,I,,,,,,Myanmar ayudo a Government of India con I,,,,Myanmar ayudo a Government of India,Myanmar ayudo con I,,775,,,
2557,4455,2003,20031-29Government of India - PWG750,Government of India,750,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,Nepal,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,Nepal ayudo a Government of India con Y,,,,Nepal ayudo a Government of India,Nepal ayudo con Y,,790,,,
2561,4742,1992,19921-29Government of India - PWG1035,PWG,1035,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,LTTE,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM,W,M,,,,,LTTE ayudo a PWG con W,LTTE ayudo a PWG con M,,,LTTE ayudo a PWG,LTTE ayudo con W,LTTE ayudo con M,1163,,,
2566,4760,1998,19981-29Government of India - PWG1035,PWG,1035,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,LTTE,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM,W,M,,,,,LTTE ayudo a PWG con W,LTTE ayudo a PWG con M,,,LTTE ayudo a PWG,LTTE ayudo con W,LTTE ayudo con M,1163,,,
2567,4760,1998,19981-29Government of India - PWG1035,PWG,1035,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,Pakistan,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM,W,M,,,,,Pakistan ayudo a PWG con W,Pakistan ayudo a PWG con M,,,Pakistan ayudo a PWG,Pakistan ayudo con W,Pakistan ayudo con M,770,,,
2569,4765,2000,20001-29Government of India - PWG1035,PWG,1035,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,Pakistan,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,Pakistan ayudo a PWG con W,Pakistan ayudo a PWG con M,Pakistan ayudo a PWG con T,,Pakistan ayudo a PWG,Pakistan ayudo con W,Pakistan ayudo con M,770,Pakistan ayudo con T,,
2570,4768,2001,20011-29Government of India - PWG1035,PWG,1035,209,29,ene-29,India,405,Government of India - PWG,India,,750,0,-1,CCOMPOSA,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,CCOMPOSA ayudo a PWG con Y,,,,CCOMPOSA ayudo a PWG,CCOMPOSA ayudo con Y,,9408,,,
2596,4661,1989,19891-156Government of India - Sikh insurgents1162,Sikh insurgents,1162,228,156,1-156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,Sikh Diaspora ayudo a Sikh insurgents con $,,,,Sikh Diaspora ayudo a Sikh insurgents,Sikh Diaspora ayudo con $,,9803,,,
2598,4723,1990,19901-156Government of India - Sikh insurgents1162,Sikh insurgents,1162,228,156,1-156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,Sikh Diaspora ayudo a Sikh insurgents con $,,,,Sikh Diaspora ayudo a Sikh insurgents,Sikh Diaspora ayudo con $,,9803,,,
2600,4726,1991,19911-156Government of India - Sikh insurgents1162,Sikh insurgents,1162,228,156,1-156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,Sikh Diaspora ayudo a Sikh insurgents con $,,,,Sikh Diaspora ayudo a Sikh insurgents,Sikh Diaspora ayudo con $,,9803,,,
2602,4727,1992,19921-156Government of India - Sikh insurgents1162,Sikh insurgents,1162,228,156,1-156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,Sikh Diaspora ayudo a Sikh insurgents con $,,,,Sikh Diaspora ayudo a Sikh insurgents,Sikh Diaspora ayudo con $,,9803,,,
2604,4730,1993,19931-156Government of India - Sikh insurgents1162,Sikh insurgents,1162,228,156,1-156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,Sikh Diaspora ayudo a Sikh insurgents con $,,,,Sikh Diaspora ayudo a Sikh insurgents,Sikh Diaspora ayudo con $,,9803,,,
2630,3781,1995,19951-170Government of India - ULFA750,Government of India,750,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Myanmar,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,Myanmar ayudo a Government of India con Y,,,,Myanmar ayudo a Government of India,Myanmar ayudo con Y,,775,,,
2638,4366,2003,20031-170Government of India - ULFA750,Government of India,750,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bhutan,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,Bhutan ayudo a Government of India con Y,,,,Bhutan ayudo a Government of India,Bhutan ayudo con Y,,760,,,
2648,3756,1990,19901-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,0,0,1,0,0,0,0,0,0,0,0,"Access to military or intelligence infrastructure, ",Y,Y,,,,,,NSCN-K ayudo a ULFA con Y,,,,NSCN-K ayudo a ULFA,NSCN-K ayudo con Y,,1066,,,
2649,3756,1990,19901-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,"Access to military or intelligence infrastructure, ",Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2654,3786,1994,19941-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,0,0,0,0,1,0,0,0,0,0,0,Weapons,W,W,,,,,,KNU ayudo a ULFA con W,,,,KNU ayudo a ULFA,KNU ayudo con W,,1021,,,
2673,3805,1999,19991-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,PREPAK,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,PREPAK ayudo a ULFA con Y,,,,PREPAK ayudo a ULFA,PREPAK ayudo con Y,,1161,,,
2674,3805,1999,19991-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2675,3805,1999,19991-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NSCN-K ayudo a ULFA con Y,,,,NSCN-K ayudo a ULFA,NSCN-K ayudo con Y,,1066,,,
2677,3805,1999,19991-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NDFB,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NDFB ayudo a ULFA con Y,,,,NDFB ayudo a ULFA,NDFB ayudo con Y,,1206,,,
2683,3807,2000,20001-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2686,3809,2001,20011-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,PREPAK,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,PREPAK ayudo a ULFA con Y,,,,PREPAK ayudo a ULFA,PREPAK ayudo con Y,,1161,,,
2687,3809,2001,20011-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2688,3809,2001,20011-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NSCN-K ayudo a ULFA con Y,,,,NSCN-K ayudo a ULFA,NSCN-K ayudo con Y,,1066,,,
2690,3809,2001,20011-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NDFB,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NDFB ayudo a ULFA con Y,,,,NDFB ayudo a ULFA,NDFB ayudo con Y,,1206,,,
2697,3811,2002,20021-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2699,4365,2003,20031-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladeshi Elements ayudo a ULFA con L,,,,Bangladeshi Elements ayudo a ULFA,Bangladeshi Elements ayudo con L,,9015,,,
2700,4365,2003,20031-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2702,5172,2004,20041-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladeshi Elements ayudo a ULFA con L,,,,Bangladeshi Elements ayudo a ULFA,Bangladeshi Elements ayudo con L,,9015,,,
2704,5420,2005,20051-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladeshi Elements ayudo a ULFA con L,,,,Bangladeshi Elements ayudo a ULFA,Bangladeshi Elements ayudo con L,,9015,,,
2705,7513,2006,20061-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a ULFA con W,KNU ayudo a ULFA con M,KNU ayudo a ULFA con T,,KNU ayudo a ULFA,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2706,7513,2006,20061-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a ULFA con W,KIO ayudo a ULFA con M,KIO ayudo a ULFA con T,,KIO ayudo a ULFA,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2708,7513,2006,20061-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,Bangladeshi Elements ayudo a ULFA con L,,,,Bangladeshi Elements ayudo a ULFA,Bangladeshi Elements ayudo con L,,9015,,,
2709,7825,2007,20071-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a ULFA con W,KNU ayudo a ULFA con M,KNU ayudo a ULFA con T,,KNU ayudo a ULFA,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2710,7825,2007,20071-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a ULFA con W,KIO ayudo a ULFA con M,KIO ayudo a ULFA con T,,KIO ayudo a ULFA,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2712,8300,2008,20081-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,NSCN-K ayudo a ULFA con L,,,,NSCN-K ayudo a ULFA,NSCN-K ayudo con L,,1066,,,
2713,8300,2008,20081-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,KNU ayudo a ULFA con L,,,,KNU ayudo a ULFA,KNU ayudo con L,,1021,,,
2714,8300,2008,20081-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,KIO ayudo a ULFA con L,,,,KIO ayudo a ULFA,KIO ayudo con L,,1043,,,
2716,9130,2009,20091-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,NSCN-K ayudo a ULFA con L,,,,NSCN-K ayudo a ULFA,NSCN-K ayudo con L,,1066,,,
2717,9130,2009,20091-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,KNU ayudo a ULFA con L,,,,KNU ayudo a ULFA,KNU ayudo con L,,1021,,,
2718,9130,2009,20091-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L,L,,,,,,KIO ayudo a ULFA con L,,,,KIO ayudo a ULFA,KIO ayudo con L,,1043,,,
2719,9130,2009,20091-170Government of India - ULFA1169,ULFA,1169,176,170,1-170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,UNLF ayudo a ULFA con Y,,,,UNLF ayudo a ULFA,UNLF ayudo con Y,,1158,,,
2730,4199,1994,19941-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,NSCN-K,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NSCN-K ayudo a UNLF con Y,,,,NSCN-K ayudo a UNLF,NSCN-K ayudo con Y,,1066,,,
2743,7836,2007,20071-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a UNLF con W,KIO ayudo a UNLF con M,KIO ayudo a UNLF con T,,KIO ayudo a UNLF,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2744,7836,2007,20071-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a UNLF con W,KNU ayudo a UNLF con M,KNU ayudo a UNLF con T,,KNU ayudo a UNLF,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2745,9141,2009,20091-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,NSCN-K,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,NSCN-K ayudo a UNLF con Y,,,,NSCN-K ayudo a UNLF,NSCN-K ayudo con Y,,1066,,,
2746,9141,2009,20091-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,ULFA,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y,Y,,,,,,ULFA ayudo a UNLF con Y,,,,ULFA ayudo a UNLF,ULFA ayudo con Y,,1169,,,
2749,9141,2009,20091-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KIO,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KIO ayudo a UNLF con W,KIO ayudo a UNLF con M,KIO ayudo a UNLF con T,,KIO ayudo a UNLF,KIO ayudo con W,KIO ayudo con M,1043,KIO ayudo con T,,
2750,9141,2009,20091-152Government of India - UNLF1158,UNLF,1158,190,152,1-152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KNU,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,KNU ayudo a UNLF con W,KNU ayudo a UNLF con M,KNU ayudo a UNLF con T,,KNU ayudo a UNLF,KNU ayudo con W,KNU ayudo con M,1021,KNU ayudo con T,,
2783,4297,1989,19891-134Government of Indonesia - FRETILIN850,Government of Indonesia,850,198,134,1-134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Indonesia con T,,,,United States ayudo a Government of Indonesia,United States ayudo con T,,2,,,
2784,4305,1992,19921-134Government of Indonesia - FRETILIN850,Government of Indonesia,850,198,134,1-134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Indonesia con T,,,,United States ayudo a Government of Indonesia,United States ayudo con T,,2,,,
2785,4316,1997,19971-134Government of Indonesia - FRETILIN850,Government of Indonesia,850,198,134,1-134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Indonesia con T,,,,United States ayudo a Government of Indonesia,United States ayudo con T,,2,,,
